Key,Frequency 1,Frequency 2,Phase Shift 1,Phase Shift 2
#,1477,941,5.227610175573416,3.773052776961342
*,1209,941,0.9016370915802707,1.0838494654884787
1,1209,697,2.613805087786708,1.718451181513617
8,1336,852,0.21048670779051615,0.41154863762026295
4,1209,770,1.5205308443374599,3.9395571876016007
1,1209,697,0.7916813487046279,2.0608847807549044
*,1209,941,0.9487609813841176,2.88712364864902
5,1336,770,4.457919975443916,2.965663464988765
6,1477,770,0.4241150082346221,4.633849164044945
1,1209,697,4.065220893745193,6.06955700673548
3,1477,697,4.533318199130072,6.009866746317274
5,1336,770,3.785619147575701,2.8085838323092753
5,1336,770,4.479911124019045,1.8315485170428496
3,1477,697,2.048318410140545,0.8073893119725769
3,1477,697,3.817035074111599,4.7092473877311
7,1209,852,1.473406954533613,4.907167724907257
2,1336,697,6.113539303885738,4.71238898038469
0,1336,941,1.5456635855661782,4.495619087286994
4,1209,770,0.04398229715025711,0.16336281798666924
2,1336,697,2.9845130209103035,5.460088031939061
4,1209,770,0.0,1.8001325905069516
6,1477,770,1.9697785938008003,0.7414158662471912
*,1209,941,1.8912387774610555,4.574158903626739
8,1336,852,2.3813272314210634,1.4357078426905356
#,1477,941,4.10292000558827,5.337565918449059
2,1336,697,5.485220773167779,0.6094689747964199
3,1477,697,4.825486315913922,2.949955501720816
9,1477,852,4.457919975443916,5.422388920095983
6,1477,770,5.076813728201106,0.7382742735936014
5,1336,770,4.8160615379531535,1.3194689145077132
8,1336,852,5.513495107050087,5.887344632827273
4,1209,770,4.2725660088821185,0.7288494956328321
0,1336,941,3.9112828537192925,5.152211951887261
4,1209,770,5.92818533732394,2.349911304885165
7,1209,852,5.981592412434966,3.000220984178253
3,1477,697,0.3707079331235956,5.252742916802134
#,1477,941,1.2629202467430969,4.005530633326987
#,1477,941,4.046371337823654,2.0326104468725963
9,1477,852,3.738495257771854,6.1480968230752255
3,1477,697,2.519557308179014,4.875751798371359
1,1209,697,0.00942477796076938,0.6754424205218056
8,1336,852,3.587698810399544,5.667433147075987
2,1336,697,3.1824333580864606,0.8042477193189871
3,1477,697,4.731238536306229,3.207566099315179
2,1336,697,0.8702211650443727,5.8842030401736825
1,1209,697,2.9970793915246627,4.002389040673397
3,1477,697,1.5865042900628457,1.567654734141307
3,1477,697,1.2534954687823274,4.228583711731861
6,1477,770,1.0053096491487339,4.5961500522018675
3,1477,697,3.4400439556808236,1.7435839227423353
8,1336,852,2.2776546738526,3.666238626739289
5,1336,770,1.8158405537749005,1.932079481957723
1,1209,697,4.7500880922277675,2.946813909067226
8,1336,852,4.589866866894688,2.2682298958918308
9,1477,852,5.9941587830493255,3.694512960621597
3,1477,697,0.16964600329384885,4.593008459548278
3,1477,697,5.130220803312133,0.3832743037379548
3,1477,697,5.215043804959057,0.08482300164692443
4,1209,770,3.6568138487785196,3.9835394847518577
#,1477,941,3.0222121327533813,2.949955501720816
6,1477,770,3.2358404331974873,1.643052957827462
6,1477,770,4.922875688175206,5.874778262212914
6,1477,770,4.2725660088821185,0.5906194188748811
9,1477,852,3.452610326295183,4.589866866894688
3,1477,697,1.5582299561805375,0.16650441064025903
3,1477,697,1.1906636157105317,4.197167785195964
0,1336,941,4.790928796724435,0.2921681167838508
7,1209,852,3.025353725406971,4.420220863600839
7,1209,852,1.4199998794225865,1.5236724369910497
4,1209,770,5.6328756278864995,5.246459731494955
3,1477,697,0.12252211349000194,2.400176787342602
#,1477,941,3.163583802164922,3.634822700203391
5,1336,770,3.3238050274980013,2.616946680440298
#,1477,941,4.5364597917836615,3.2703979523869746
4,1209,770,3.889291705144164,3.0473448739820994
8,1336,852,3.1667253948185117,3.769911184307752
7,1209,852,0.21676989309769573,2.28079626650619
0,1336,941,1.3414600630828417,4.09663682028109
7,1209,852,1.9100883333825944,2.7897342763877364
7,1209,852,0.4209734155810323,0.25132741228718347
1,1209,697,5.535486255625216,3.009645762139022
1,1209,697,0.1884955592153876,3.141592653589793
2,1336,697,3.820176666765189,0.10367255756846318
2,1336,697,4.674689868541613,2.8934068339562
5,1336,770,5.541769440932395,4.800353574685204
9,1477,852,3.025353725406971,5.793096853219579
9,1477,852,1.0932742434492482,3.4840262528310806
7,1209,852,5.284158843338032,2.7708847204661975
5,1336,770,2.990796206217483,4.128052746816988
0,1336,941,1.5582299561805375,6.116680896539328
4,1209,770,3.5468581059028765,4.118627968856219
9,1477,852,5.5449110335859855,3.34579617607313
1,1209,697,6.176371156957534,5.397256178867265
4,1209,770,0.8105309046261667,0.2984513020910304
3,1477,697,0.27331856086231204,5.406680956828034
8,1336,852,5.048539394318798,1.536238807605409
9,1477,852,4.702964202423921,2.8965484266097894
7,1209,852,3.908141261065703,2.855707722113122
4,1209,770,0.00942477796076938,3.7259288871574947
7,1209,852,0.44296456415616087,0.6974335690969341
8,1336,852,1.9163715186897738,3.3520793613803095
5,1336,770,4.473627938711866,2.1205750411731104
8,1336,852,2.28079626650619,3.864158963915446
0,1336,941,2.510132530218245,2.2242475987415737
3,1477,697,3.6819465900072377,3.2986722862692828
1,1209,697,4.819203130606743,2.767743127812608
0,1336,941,0.9456193887305278,0.8042477193189871
2,1336,697,0.9738937226128359,3.829601444725958
8,1336,852,5.356415474370597,6.135530452460866
5,1336,770,1.017876019763093,1.259778654089507
0,1336,941,2.170840523630547,5.783672075258809
6,1477,770,4.376238566450582,5.076813728201106
4,1209,770,0.15393804002589986,1.4702653618800232
8,1336,852,1.0084512418023237,2.092300707290802
1,1209,697,6.122964081846507,5.098804876776234
6,1477,770,2.572964383290041,5.991017190395736
1,1209,697,5.8842030401736825,5.541769440932395
#,1477,941,0.5277875658030853,1.567654734141307
7,1209,852,0.669159235214626,1.0398671683382217
5,1336,770,1.731017552127976,3.2295572478903076
4,1209,770,5.962742856513428,4.457919975443916
3,1477,697,3.2452652111582565,0.021991148575128554
9,1477,852,4.904026132253668,4.878893391024949
#,1477,941,6.0821233773498395,3.543716513249287
5,1336,770,4.322831491339556,1.0430087609918113
3,1477,697,3.4557519189487724,3.4054864364913358
6,1477,770,0.15079644737231007,6.0381410801995825
6,1477,770,0.7225663103256524,0.9676105373056564
0,1336,941,0.6377433086787281,3.0787608005179976
8,1336,852,4.649557127312894,4.011813818634166
5,1336,770,0.6314601233715484,2.1834068942449063
2,1336,697,1.4671237692264334,2.359336082845935
9,1477,852,0.6031857894892403,4.71238898038469
5,1336,770,4.599291644855457,5.705132258919065
8,1336,852,5.705132258919065,3.6253979222426214
7,1209,852,5.246459731494955,3.9866810774054477
1,1209,697,1.1341149479459154,2.2745130811990104
3,1477,697,1.6336281798666925,1.3163273218541234
9,1477,852,1.856681258271568,5.054822579625977
7,1209,852,1.4074335088082275,6.138672045114456
#,1477,941,1.6053538459843844,2.9845130209103035
*,1209,941,6.201503898186252,1.8095573684677209
0,1336,941,1.3006193585861745,2.6075219024795286
9,1477,852,5.579468552775473,6.126105674500097
3,1477,697,3.980397892098268,0.578053048260522
2,1336,697,3.7353536651182644,3.8767253345298047
*,1209,941,0.4272566008882119,5.742831370762143
9,1477,852,3.9458403729087803,1.5519467708733579
4,1209,770,1.228362727553609,0.18221237390820802
6,1477,770,1.9289378893041331,3.6568138487785196
9,1477,852,0.8670795723907829,1.5299556222982293
2,1336,697,5.598318108697011,2.5855307539043997
9,1477,852,3.5845572177459544,3.8861501124905744
1,1209,697,1.7278759594743862,0.30473448739820996
9,1477,852,2.6954864967800427,5.026548245743669
8,1336,852,0.6314601233715484,5.089380098815465
0,1336,941,1.156106096521044,1.1812388377497622
4,1209,770,3.515442179366979,5.328141140488289
1,1209,697,0.8796459430051421,1.2095131716320704
2,1336,697,1.7655750713174638,3.678804997353648
6,1477,770,2.830574980884404,3.540574920595697
8,1336,852,6.122964081846507,3.615973144281852
0,1336,941,1.4828317324943825,6.094689747964199
3,1477,697,0.15393804002589986,4.395088122372121
9,1477,852,4.614999608123406,3.151017431550563
8,1336,852,5.340707511102648,6.163804786343174
8,1336,852,4.445353604829558,0.12252211349000194
4,1209,770,2.261946710584651,4.655840312620073
2,1336,697,1.3697343969651499,0.4586725274241098
2,1336,697,2.9122563898777383,4.165751858660066
*,1209,941,2.2273891913951633,1.611637031291564
5,1336,770,2.0954422999443922,3.9772562994446785
8,1336,852,5.227610175573416,4.351105825221864
#,1477,941,0.6911503837897546,4.087212042320321
3,1477,697,4.8160615379531535,4.759512870188537
2,1336,697,3.465176696909542,0.30473448739820996
9,1477,852,0.034557519189487726,0.00942477796076938
8,1336,852,3.7447784430790336,5.500928736435728
0,1336,941,1.3037609512397643,2.965663464988765
3,1477,697,1.6022122533307945,5.510353514396497
4,1209,770,0.35814156250923646,5.739689778108552
7,1209,852,2.752035164544659,5.865353484252144
3,1477,697,1.0744246875277093,3.8076102961508296
4,1209,770,1.156106096521044,4.093495227627501
2,1336,697,2.236813969355933,2.312212193042088
6,1477,770,0.6094689747964199,1.8158405537749005
7,1209,852,5.299866806605982,4.6841146465023815
0,1336,941,0.2921681167838508,3.8233182594187785
7,1209,852,3.355220954033899,4.288273972150068
*,1209,941,0.43982297150257105,0.5089380098815465
6,1477,770,5.852787113637785,5.6925658883047054
#,1477,941,2.305929007734908,5.532344662971626
0,1336,941,5.1553535445408505,5.359557067024188
5,1336,770,6.003583561010095,3.408628029144926
#,1477,941,5.2653092874164935,3.452610326295183
5,1336,770,0.7759733854366789,3.5782740324387747
*,1209,941,4.307123528071607,0.6660176425610361
5,1336,770,1.8661060362323372,2.2745130811990104
0,1336,941,2.064026373408494,0.18221237390820802
0,1336,941,2.9122563898777383,2.419026343264141
9,1477,852,2.3467697122315756,2.635796236361837
6,1477,770,2.554114827368502,1.2849113953182254
2,1336,697,4.825486315913922,3.220132469929538
5,1336,770,0.41783182292744253,3.088185578478767
#,1477,941,5.5669021821611135,3.4714598822167217
1,1209,697,1.2974777659325847,3.4871678454846706
4,1209,770,1.3194689145077132,3.970973114137499
6,1477,770,3.358362546687489,4.329114676646735
8,1336,852,2.767743127812608,1.762433478663874
1,1209,697,2.9750882429495342,6.258052565950869
*,1209,941,5.560618996853934,6.192079120225483
7,1209,852,2.5007077522574757,2.3279201563100367
0,1336,941,1.6744688843633597,3.0913271711323564
1,1209,697,1.8723892215395168,4.476769531365456
8,1336,852,0.10995574287564276,5.246459731494955
2,1336,697,2.0420352248333655,5.450663253978291
8,1336,852,0.11623892818282235,3.8955748904513436
2,1336,697,4.922875688175206,5.991017190395736
2,1336,697,3.009645762139022,1.6776104770169495
1,1209,697,0.9676105373056564,6.0601322287747115
0,1336,941,4.464203160751096,3.615973144281852
0,1336,941,2.2902210444669593,5.268450880070083
6,1477,770,2.0734511513692637,3.6693802193928784
9,1477,852,1.9509290378792616,5.6705747397295765
8,1336,852,3.785619147575701,5.855928706291374
*,1209,941,4.09663682028109,2.843141351498763
5,1336,770,1.3697343969651499,6.0381410801995825
3,1477,697,2.858849314766712,1.837831702350029
5,1336,770,4.982565948593412,0.3895574890451344
8,1336,852,1.06499990956694,1.1812388377497622
5,1336,770,4.423362456254429,4.10606159824186
7,1209,852,2.340486526924396,1.473406954533613
#,1477,941,0.4618141200776996,3.3049554715764624
3,1477,697,2.161415745669778,5.180486285769569
9,1477,852,4.347964232568274,1.3194689145077132
8,1336,852,1.398008730847458,0.3612831551628262
9,1477,852,1.1498229112138643,4.514468643208533
3,1477,697,5.079955320854696,1.7467255153959251
3,1477,697,5.3092915845667505,1.504822881069511
#,1477,941,1.97606177910798,5.274734065377263
1,1209,697,1.7812830345854127,0.44924774946334045
8,1336,852,5.752256148722911,5.8842030401736825
3,1477,697,2.6986280894336323,2.4347343065320897
0,1336,941,3.5657076618244155,1.5550883635269477
#,1477,941,4.960574800018284,1.0587167242597604
2,1336,697,2.1237166338267004,1.1278317626387357
3,1477,697,2.261946710584651,3.053628059289279
6,1477,770,5.686282702997526,5.306149991913161
6,1477,770,3.543716513249287,0.34243359924128747
7,1209,852,3.722787294503905,0.9550441666912972
1,1209,697,0.41783182292744253,4.69982260977033
1,1209,697,1.2440706908215582,2.111150263212341
8,1336,852,3.006504169485432,4.935442058789565
9,1477,852,0.8168140899333463,3.113318319707485
*,1209,941,0.9204866475018094,1.9980529276831085
1,1209,697,0.5592034923389833,3.116459912361075
9,1477,852,3.295530693615693,3.757344813693393
#,1477,941,2.456725455107218,3.8767253345298047
8,1336,852,5.871636669559324,0.9110618695410401
2,1336,697,3.64738907081775,2.613805087786708
#,1477,941,3.6882297753144173,1.7027432182456679
8,1336,852,5.8025216311803485,3.0913271711323564
3,1477,697,2.2462387473167023,2.142566189748239
9,1477,852,3.389778473223387,2.4253095285713204
6,1477,770,1.5896458827164355,5.830795965062657
4,1209,770,2.155132560362598,0.29530970943744056
1,1209,697,1.4388494353441252,3.826459852072368
4,1209,770,4.56159253301238,3.6568138487785196
0,1336,941,1.033583983031042,1.5111060663766906
7,1209,852,5.8465039283306055,3.773052776961342
*,1209,941,2.463008640414398,3.4494687336415932
*,1209,941,3.3992032511841566,5.4349552907103424
8,1336,852,3.920707631680062,5.947034893245479
1,1209,697,0.4995132319207771,4.10606159824186
5,1336,770,6.182654342264713,4.56159253301238
9,1477,852,4.910309317560847,4.9857075412470016
6,1477,770,3.5751324397851847,1.1812388377497622
8,1336,852,3.03792009602133,4.087212042320321
9,1477,852,3.0033625768318424,5.2873004359916225
0,1336,941,2.9782298356031243,2.1142918558659307
3,1477,697,4.812919945299563,1.140398133253095
7,1209,852,6.100972933271379,5.642300405847269
3,1477,697,2.3530528975387552,5.708273851572654
6,1477,770,4.181459821928015,5.362698659677777
7,1209,852,2.189690079552086,4.2725660088821185
#,1477,941,2.3184953783492674,4.074645671705962
8,1336,852,4.658981905273664,0.3267256359733385
7,1209,852,3.0787608005179976,0.7257079029792423
1,1209,697,1.5142476590302805,4.734380128959819
#,1477,941,3.6191147369354417,3.615973144281852
7,1209,852,4.457919975443916,0.9927432785343747
0,1336,941,2.7174776453551712,5.915618966709581
0,1336,941,2.689203311472863,2.613805087786708
4,1209,770,2.2242475987415737,3.4934510307918503
7,1209,852,4.894601354292898,4.574158903626739
6,1477,770,1.5079644737231008,3.223274062583128
8,1336,852,2.8525661294595324,2.161415745669778
2,1336,697,5.31871636252752,0.8890707209659116
5,1336,770,5.513495107050087,1.7373007374351557
3,1477,697,4.2725660088821185,2.42845112122491
4,1209,770,2.158274153016188,2.572964383290041
6,1477,770,3.7919023328828807,0.25446900494077324
6,1477,770,0.3455751918948773,2.902831611916969
8,1336,852,4.690397831809562,1.0587167242597604
5,1336,770,5.299866806605982,5.098804876776234
9,1477,852,4.608716422816227,0.4303981935418017
9,1477,852,1.338318470429252,2.236813969355933
2,1336,697,2.6546457922833753,3.7447784430790336
1,1209,697,5.001415504514951,5.359557067024188
0,1336,941,5.965884449167017,4.847477464489051
3,1477,697,5.62973403523291,4.093495227627501
0,1336,941,4.988849133900592,2.9845130209103035
4,1209,770,2.934247538452867,5.7805304826052195
1,1209,697,4.938583651443155,3.571990847131595
8,1336,852,3.9489819655623704,0.7476990515543708
9,1477,852,2.1488493750554185,0.3298672286269283
5,1336,770,4.819203130606743,1.9886281497223393
5,1336,770,4.6841146465023815,2.4410174918392693
#,1477,941,1.6147786239451538,5.758539334030091
#,1477,941,3.515442179366979,1.231504320207199
7,1209,852,2.0860175219836226,5.340707511102648
3,1477,697,4.56159253301238,5.701990666265475
8,1336,852,1.1686724671354032,1.0995574287564276
6,1477,770,0.3738495257771854,4.731238536306229
3,1477,697,0.1445132620651305,1.963495408493621
4,1209,770,2.7834510910805568,3.3834952879162072
0,1336,941,3.5845572177459544,2.8651325000738916
9,1477,852,3.242123618504667,1.7121679962064373
7,1209,852,1.7812830345854127,5.965884449167017
5,1336,770,2.312212193042088,3.053628059289279
6,1477,770,4.599291644855457,4.737521721613408
4,1209,770,5.654866776461628,5.0516809869723875
9,1477,852,0.21991148575128552,1.4576989912656642
8,1336,852,4.614999608123406,2.205398042820035
*,1209,941,3.9489819655623704,2.931105945799277
2,1336,697,0.19792033717615698,4.998273911861361
0,1336,941,1.152964503867454,0.04084070449666731
2,1336,697,6.135530452460866,1.9195131113433637
#,1477,941,5.4349552907103424,3.163583802164922
2,1336,697,3.9426987802551907,6.204645490839842
0,1336,941,3.8044687034972395,4.247433267653401
0,1336,941,5.93132692997753,1.9823449644151596
*,1209,941,1.0241592050702726,6.129247267153687
5,1336,770,0.02827433388230814,2.3027874150813186
5,1336,770,3.6285395148962114,3.4149112144521054
7,1209,852,1.7435839227423353,1.3854423602330987
*,1209,941,2.7111944600479916,6.132388859807277
*,1209,941,1.9666370011472105,4.366813788489813
0,1336,941,4.391946529718531,0.6754424205218056
5,1336,770,2.6483626069761956,1.6461945504810518
6,1477,770,4.737521721613408,4.209734155810323
2,1336,697,2.946813909067226,2.4410174918392693
5,1336,770,1.2880529879718152,0.08796459430051422
0,1336,941,1.718451181513617,6.188937527571893
2,1336,697,5.554335811546754,0.6848671984825749
9,1477,852,3.920707631680062,0.5277875658030853
3,1477,697,0.6503096792930873,4.882034983678539
6,1477,770,0.9299114254625788,3.999247448019807
8,1336,852,0.35814156250923646,3.295530693615693
0,1336,941,4.071504079052372,0.8011061266653973
5,1336,770,6.041282672853172,3.1698669874721013
1,1209,697,2.7708847204661975,5.296725213952391
*,1209,941,0.6565928646002668,4.046371337823654
6,1477,770,1.1780972450961724,3.999247448019807
6,1477,770,5.739689778108552,0.7791149780902688
2,1336,697,2.752035164544659,3.4306191777200543
2,1336,697,3.242123618504667,0.7288494956328321
2,1336,697,2.2870794518133697,3.3615041393410787
6,1477,770,0.1947787445225672,0.5340707511102648
2,1336,697,3.7479200357326232,0.15393804002589986
0,1336,941,3.8767253345298047,4.6841146465023815
3,1477,697,5.083096913508285,4.825486315913922
#,1477,941,1.4451326206513049,2.5007077522574757
2,1336,697,1.3948671381938682,1.4168582867689967
7,1209,852,5.906194188748811,0.9738937226128359
8,1336,852,1.3100441365469437,5.252742916802134
3,1477,697,0.6314601233715484,0.1947787445225672
9,1477,852,5.372123437638547,4.005530633326987
5,1336,770,4.197167785195964,1.6399113651738721
8,1336,852,5.130220803312133,0.6157521601035995
1,1209,697,6.113539303885738,0.0
9,1477,852,0.3141592653589793,5.491503958474959
3,1477,697,1.8503980729643883,5.337565918449059
*,1209,941,3.5311501426349277,3.8704421492226255
6,1477,770,3.571990847131595,4.479911124019045
1,1209,697,1.5927874753700253,0.5372123437638546
2,1336,697,1.3948671381938682,4.115486376202629
3,1477,697,0.29530970943744056,1.7341591447815659
2,1336,697,1.2189379495928399,5.887344632827273
2,1336,697,5.16791991515521,1.7435839227423353
1,1209,697,1.9540706305328515,1.2754866173574562
5,1336,770,0.41783182292744253,0.9393362034233482
9,1477,852,1.4357078426905356,3.5311501426349277
4,1209,770,1.856681258271568,1.8912387774610555
1,1209,697,0.25132741228718347,0.43353978619539146
9,1477,852,4.373096973796993,0.10053096491487339
8,1336,852,2.5446900494077327,3.6002651810139032
#,1477,941,3.926990816987242,1.97606177910798
9,1477,852,2.252521932623882,5.614026071964961
5,1336,770,5.77738888995163,3.848451000647497
8,1336,852,2.8682740927274812,4.69982260977033
8,1336,852,5.186769471076749,0.29530970943744056
#,1477,941,1.944645852572082,1.856681258271568
#,1477,941,5.582610145429062,5.742831370762143
0,1336,941,1.1623892818282235,0.6377433086787281
*,1209,941,4.652698719966484,5.648583591154448
#,1477,941,2.767743127812608,1.6336281798666925
5,1336,770,3.421194399759285,5.482079180514189
4,1209,770,0.8796459430051421,0.7885397560510381
3,1477,697,2.8211502029236346,4.9857075412470016
1,1209,697,1.762433478663874,4.369955381143402
4,1209,770,1.0430087609918113,5.852787113637785
7,1209,852,5.01084028247572,5.362698659677777
4,1209,770,5.183627878423159,1.7058848108992577
7,1209,852,3.0756192078644076,3.7353536651182644
6,1477,770,4.960574800018284,4.2788491941892985
7,1209,852,6.261194158604458,5.8904862254808625
6,1477,770,3.025353725406971,6.22663663941497
1,1209,697,1.7561502933566944,3.176150172779281
0,1336,941,3.571990847131595,5.274734065377263
5,1336,770,2.5918139392115793,3.355220954033899
1,1209,697,2.450442269800039,0.2670353755551324
6,1477,770,5.940751707938299,3.0222121327533813
*,1209,941,1.0115928344559135,4.10606159824186
*,1209,941,4.363672195836223,2.855707722113122
2,1336,697,5.139645581272902,3.1478758388969728
#,1477,941,1.3885839528866886,2.3656192681531145
8,1336,852,2.2682298958918308,1.5519467708733579
2,1336,697,4.778362426110076,1.7467255153959251
5,1336,770,3.7636279990005725,2.8525661294595324
6,1477,770,2.1645573383233674,5.978450819781377
9,1477,852,3.615973144281852,5.513495107050087
#,1477,941,0.5560618996853934,1.731017552127976
6,1477,770,0.6471680866394974,2.5855307539043997
7,1209,852,6.013008338970864,0.21362830044410594
2,1336,697,1.7718582566246435,1.8315485170428496
6,1477,770,2.265088303238241,1.7718582566246435
#,1477,941,0.8073893119725769,0.06597344572538566
2,1336,697,4.882034983678539,3.1290262829754343
5,1336,770,3.710220923889546,3.4714598822167217
5,1336,770,6.157521601035995,1.398008730847458
3,1477,697,4.228583711731861,1.9195131113433637
6,1477,770,0.34871678454846705,1.2566370614359172
2,1336,697,0.2984513020910304,2.645221014322606
#,1477,941,0.17907078125461823,1.8723892215395168
9,1477,852,5.617167664618551,3.220132469929538
8,1336,852,5.507211921742908,0.8230972752405259
4,1209,770,3.65053066347134,5.2213269902662365
2,1336,697,6.2517693806436885,4.4265040489080185
3,1477,697,3.2264156552367176,1.4765485471872029
#,1477,941,5.959601263859838,5.17420310046239
7,1209,852,1.2974777659325847,6.031857894892403
1,1209,697,2.8525661294595324,6.1480968230752255
3,1477,697,2.7583183498518387,5.2653092874164935
1,1209,697,0.8576547944300136,1.2189379495928399
5,1336,770,4.25999963826776,4.7500880922277675
1,1209,697,5.541769440932395,1.869247628885927
2,1336,697,1.4042919161546377,2.642079421669016
0,1336,941,4.134335932124168,6.163804786343174
6,1477,770,1.7655750713174638,3.9898226700590373
5,1336,770,2.8682740927274812,1.4985396957623314
*,1209,941,1.4262830647297662,4.357389010529043
4,1209,770,4.194026192542374,2.3530528975387552
3,1477,697,2.12999981913388,3.8044687034972395
*,1209,941,1.152964503867454,3.4431855483344136
*,1209,941,0.4084070449666731,5.108229654737004
1,1209,697,5.026548245743669,2.8934068339562
5,1336,770,4.451636790136737,5.1113712473905935
*,1209,941,1.4639821765728436,1.5236724369910497
8,1336,852,0.6094689747964199,3.3866368805697973
6,1477,770,3.4714598822167217,5.9941587830493255
3,1477,697,0.9487609813841176,5.142787173926491
*,1209,941,2.927964353145687,2.510132530218245
1,1209,697,4.366813788489813,2.538406864100553
6,1477,770,4.10606159824186,1.5550883635269477
9,1477,852,4.150043895392117,1.2974777659325847
0,1336,941,1.156106096521044,3.160442209511332
9,1477,852,3.970973114137499,2.814867017616455
7,1209,852,6.07584019204266,0.49637163926718736
4,1209,770,2.0263272615654166,4.56473412566597
1,1209,697,1.960353815840031,1.8880971848074657
9,1477,852,1.017876019763093,0.5057964172279568
6,1477,770,1.7875662198925923,3.2326988405438972
#,1477,941,3.663097034085699,4.2348668970390415
3,1477,697,4.630707571391356,4.313406713378786
4,1209,770,2.981371428256714,5.2213269902662365
*,1209,941,4.329114676646735,4.545884569744431
1,1209,697,0.9770353152664257,1.6399113651738721
2,1336,697,3.1070351344003058,6.2140702688006115
2,1336,697,2.3184953783492674,0.5937610115284709
#,1477,941,2.88712364864902,6.204645490839842
5,1336,770,4.178318229274425,4.313406713378786
9,1477,852,1.3728759896187397,4.630707571391356
0,1336,941,3.4714598822167217,3.4871678454846706
4,1209,770,5.899911003441632,3.908141261065703
5,1336,770,1.5519467708733579,0.4366813788489813
8,1336,852,0.4241150082346221,2.2776546738526
1,1209,697,1.9980529276831085,0.5120796025351363
3,1477,697,0.6565928646002668,1.655619328441821
1,1209,697,0.6911503837897546,0.2419026343264141
3,1477,697,4.143760710084937,2.3907520093818326
2,1336,697,1.6964600329384885,4.966857985325463
3,1477,697,4.307123528071607,2.4253095285713204
*,1209,941,1.0367255756846319,2.1959732648592656
#,1477,941,2.3279201563100367,3.116459912361075
*,1209,941,3.3206634348444117,0.5215043804959056
4,1209,770,5.874778262212914,3.135309468282614
2,1336,697,2.004336112990288,5.039114616358028
6,1477,770,0.7099999397112933,1.3634512116579702
8,1336,852,1.3885839528866886,0.3738495257771854
0,1336,941,1.8441148876572087,0.29530970943744056
2,1336,697,5.504070329089318,1.8880971848074657
6,1477,770,5.456946439285471,3.829601444725958
0,1336,941,2.092300707290802,3.389778473223387
8,1336,852,2.5478316420613223,5.9941587830493255
*,1209,941,4.244291674999811,5.617167664618551
6,1477,770,3.0787608005179976,1.046150353645401
9,1477,852,4.611858015469816,1.5896458827164355
4,1209,770,5.3312827331418795,0.8356636458548851
7,1209,852,4.495619087286994,5.1993358416911075
2,1336,697,4.527035013822892,1.7875662198925923
0,1336,941,0.6440264939859076,5.698849073611885
*,1209,941,5.92190215201676,6.163804786343174
9,1477,852,5.296725213952391,2.598097124518759
6,1477,770,2.3907520093818326,3.568849254478005
#,1477,941,6.185795934918303,6.151238415728815
#,1477,941,1.9697785938008003,1.0273007977238624
6,1477,770,3.996105855366217,1.643052957827462
9,1477,852,5.098804876776234,6.06955700673548
#,1477,941,0.00942477796076938,1.3006193585861745
7,1209,852,0.5497787143782138,3.0850439858251772
#,1477,941,0.6188937527571893,1.643052957827462
0,1336,941,2.054601595447725,6.1700879716503545
5,1336,770,3.5342917352885173,5.698849073611885
*,1209,941,2.447300677146449,2.5603980126756816
4,1209,770,4.618141200776996,2.312212193042088
0,1336,941,6.129247267153687,5.868495076905734
9,1477,852,3.097610356439536,4.762654462842127
1,1209,697,5.284158843338032,1.080707872834889
3,1477,697,4.162610266006476,5.9564596712062485
5,1336,770,4.090353634973911,5.868495076905734
#,1477,941,0.31101767270538955,6.044424265506763
3,1477,697,0.5215043804959056,3.996105855366217
7,1209,852,4.583583681587508,1.2817698026646356
*,1209,941,2.927964353145687,1.0524335389525807
7,1209,852,2.494424566950296,2.340486526924396
7,1209,852,2.4315927138785,1.9383626672649024
4,1209,770,4.828627908567512,0.034557519189487726
2,1336,697,4.721813758345459,1.3414600630828417
7,1209,852,4.649557127312894,4.4924774946334045
3,1477,697,5.984734005088557,4.134335932124168
9,1477,852,5.714557036879834,3.7761943696149314
1,1209,697,5.419247327442394,1.3791591749259193
*,1209,941,3.2169908772759483,6.031857894892403
#,1477,941,5.7868136679124,2.6829201261656834
4,1209,770,1.6776104770169495,2.6389378290154264
3,1477,697,5.912477374055991,6.163804786343174
8,1336,852,6.041282672853172,4.247433267653401
2,1336,697,3.4903094381382602,4.5584509403587905
7,1209,852,5.874778262212914,0.16336281798666924
9,1477,852,0.2827433388230814,1.3791591749259193
3,1477,697,2.949955501720816,0.6063273821428301
9,1477,852,3.242123618504667,1.0901326507956584
1,1209,697,0.41154863762026295,2.6640705702441445
2,1336,697,5.906194188748811,0.7288494956328321
3,1477,697,3.8767253345298047,1.1592476891746337
#,1477,941,4.087212042320321,6.160663193689585
4,1209,770,1.548805178219768,5.519778292357267
3,1477,697,5.070530542893926,3.2138492846223587
2,1336,697,4.530176606476482,1.2252211349000195
9,1477,852,0.21676989309769573,5.482079180514189
#,1477,941,1.0430087609918113,5.089380098815465
4,1209,770,3.5342917352885173,0.29530970943744056
7,1209,852,5.054822579625977,3.568849254478005
#,1477,941,3.301813878922873,1.322610507161303
4,1209,770,2.1488493750554185,0.012566370614359173
6,1477,770,3.1541590242041524,2.8965484266097894
9,1477,852,0.7791149780902688,4.797211982031614
6,1477,770,0.7822565707438586,1.4262830647297662
1,1209,697,3.179291765432871,1.9383626672649024
3,1477,697,1.9917697423759289,0.25446900494077324
5,1336,770,0.8262388678941156,4.483052716672635
